TIMESTAMPms	M1ATTITUDEpitch	M1ATTITUDEpitchspeed	M1ATTITUDEroll	M1ATTITUDErollspeed	M1ATTITUDEtimebootms	M1ATTITUDEyaw	M1ATTITUDEyawspeed	M1BATTERYSTATUScurrentconsumed	M1BATTERYSTATUSenergyconsumed	M1GLOBALPOSITIONINThdg	M1GLOBALPOSITIONINTvx	M1GLOBALPOSITIONINTvy	M1GLOBALPOSITIONINTvz	M1RCCHANNELSchan1raw	M1RCCHANNELSchan2raw	M1RCCHANNELSchan3raw	M1RCCHANNELSchan4raw	M1SYSSTATUScurrentbattery	M1SYSSTATUSvoltagebattery
83924	-1.120097637176514e-01	3.711568713188171e-01	1.600824713706970e+00	8.914756178855896e-01	1.731394000000000e+06	-1.224767640233040e-01	-4.013245999813080e-01	6.840000000000000e+02	-1.000000000000000e+00	3.533800000000000e+04	9.190000000000000e+02	6.180000000000000e+02	3.660000000000000e+02	1.375000000000000e+03	1.493000000000000e+03	1.550000000000000e+03	1.501000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
83996	-8.175950497388840e-02	3.320174813270569e-01	1.666321754455566e+00	6.398419737815857e-01	1.731486000000000e+06	-9.162010997533798e-02	-2.701085507869720e-01	6.840000000000000e+02	-1.000000000000000e+00	3.533800000000000e+04	9.190000000000000e+02	6.180000000000000e+02	3.660000000000000e+02	1.375000000000000e+03	1.493000000000000e+03	1.550000000000000e+03	1.501000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84088	-7.805145531892776e-02	4.431154727935791e-01	1.697821974754333e+00	2.045400738716125e-01	1.731578000000000e+06	-5.852446332573891e-02	8.779682964086533e-02	6.840000000000000e+02	-1.000000000000000e+00	3.533800000000000e+04	9.190000000000000e+02	6.180000000000000e+02	3.660000000000000e+02	1.375000000000000e+03	1.493000000000000e+03	1.550000000000000e+03	1.501000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84180	-9.976449608802795e-02	7.637119889259338e-01	1.709377288818359e+00	1.730913817882538e-01	1.731670000000000e+06	-1.195009239017963e-02	2.018896639347076e-01	6.840000000000000e+02	-1.000000000000000e+00	3.533800000000000e+04	9.190000000000000e+02	6.180000000000000e+02	3.660000000000000e+02	1.375000000000000e+03	1.493000000000000e+03	1.550000000000000e+03	1.501000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84259	-9.976449608802795e-02	7.637119889259338e-01	1.709377288818359e+00	1.730913817882538e-01	1.731670000000000e+06	-1.195009239017963e-02	2.018896639347076e-01	6.840000000000000e+02	-1.000000000000000e+00	3.533800000000000e+04	9.190000000000000e+02	6.180000000000000e+02	3.660000000000000e+02	1.493000000000000e+03	1.293000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84268	-1.290058940649033e-01	1.265605330467224e+00	1.709803938865662e+00	-8.335848152637482e-02	1.731758000000000e+06	7.268457859754562e-02	2.393107712268829e-01	6.840000000000000e+02	-1.000000000000000e+00	3.533800000000000e+04	9.190000000000000e+02	6.180000000000000e+02	3.660000000000000e+02	1.493000000000000e+03	1.293000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84280	-1.290058940649033e-01	1.265605330467224e+00	1.709803938865662e+00	-8.335848152637482e-02	1.731758000000000e+06	7.268457859754562e-02	2.393107712268829e-01	6.840000000000000e+02	-1.000000000000000e+00	5.010000000000000e+02	8.500000000000000e+02	8.820000000000000e+02	5.070000000000000e+02	1.493000000000000e+03	1.293000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84360	-1.690737307071686e-01	1.586999535560608e+00	1.669350981712341e+00	-6.315708160400391e-02	1.731850000000000e+06	2.018245011568069e-01	2.299634367227554e-01	6.840000000000000e+02	-1.000000000000000e+00	5.010000000000000e+02	8.500000000000000e+02	8.820000000000000e+02	5.070000000000000e+02	1.493000000000000e+03	1.293000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84453	-1.946295350790024e-01	1.623963594436646e+00	1.656146287918091e+00	2.146621644496918e-01	1.731943000000000e+06	3.487905263900757e-01	5.901053175330162e-02	6.840000000000000e+02	-1.000000000000000e+00	5.010000000000000e+02	8.500000000000000e+02	8.820000000000000e+02	5.070000000000000e+02	1.493000000000000e+03	1.293000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84540	-2.038839906454086e-01	1.447189927101135e+00	1.647217154502869e+00	2.068252861499786e-01	1.732030000000000e+06	4.800784587860107e-01	-1.362477093935013e-01	6.840000000000000e+02	-1.000000000000000e+00	5.010000000000000e+02	8.500000000000000e+02	8.820000000000000e+02	5.070000000000000e+02	1.493000000000000e+03	1.293000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84632	-2.017074376344681e-01	1.257205963134766e+00	1.636127710342407e+00	1.166766732931137e-01	1.732122000000000e+06	6.011464595794678e-01	-1.175198331475258e-01	6.840000000000000e+02	-1.000000000000000e+00	3.444000000000000e+03	5.020000000000000e+02	1.296000000000000e+03	4.710000000000000e+02	1.496000000000000e+03	1.344000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84724	-1.929765492677689e-01	1.179734230041504e+00	1.621137142181396e+00	1.252421587705612e-01	1.732214000000000e+06	7.101834416389465e-01	-2.424831837415695e-01	6.840000000000000e+02	-1.000000000000000e+00	3.444000000000000e+03	5.020000000000000e+02	1.296000000000000e+03	4.710000000000000e+02	1.496000000000000e+03	1.344000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84817	-1.659626960754395e-01	1.253373384475708e+00	1.611620306968689e+00	3.267061337828636e-02	1.732307000000000e+06	8.230602145195007e-01	-3.498009145259857e-01	6.840000000000000e+02	-1.000000000000000e+00	3.444000000000000e+03	5.020000000000000e+02	1.296000000000000e+03	4.710000000000000e+02	1.496000000000000e+03	1.344000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.130000000000000e+02	1.110100000000000e+04
84831	-1.659626960754395e-01	1.253373384475708e+00	1.611620306968689e+00	3.267061337828636e-02	1.732307000000000e+06	8.230602145195007e-01	-3.498009145259857e-01	6.840000000000000e+02	-1.000000000000000e+00	3.444000000000000e+03	5.020000000000000e+02	1.296000000000000e+03	4.710000000000000e+02	1.496000000000000e+03	1.344000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
84832	-1.659626960754395e-01	1.253373384475708e+00	1.611620306968689e+00	3.267061337828636e-02	1.732307000000000e+06	8.230602145195007e-01	-3.498009145259857e-01	6.870000000000000e+02	-1.000000000000000e+00	3.444000000000000e+03	5.020000000000000e+02	1.296000000000000e+03	4.710000000000000e+02	1.496000000000000e+03	1.344000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
84948	-1.395865827798843e-01	8.089561462402344e-01	1.593205928802490e+00	-2.118870913982391e-01	1.732438000000000e+06	9.527625441551208e-01	7.835352420806885e-02	6.870000000000000e+02	-1.000000000000000e+00	3.444000000000000e+03	5.020000000000000e+02	1.296000000000000e+03	4.710000000000000e+02	1.496000000000000e+03	1.344000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
84972	-1.395865827798843e-01	8.089561462402344e-01	1.593205928802490e+00	-2.118870913982391e-01	1.732438000000000e+06	9.527625441551208e-01	7.835352420806885e-02	6.870000000000000e+02	-1.000000000000000e+00	3.444000000000000e+03	5.020000000000000e+02	1.296000000000000e+03	4.710000000000000e+02	1.761000000000000e+03	1.435000000000000e+03	1.553000000000000e+03	1.502000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
84989	-1.395865827798843e-01	8.089561462402344e-01	1.593205928802490e+00	-2.118870913982391e-01	1.732438000000000e+06	9.527625441551208e-01	7.835352420806885e-02	6.870000000000000e+02	-1.000000000000000e+00	5.628000000000000e+03	-3.900000000000000e+01	1.500000000000000e+03	3.920000000000000e+02	1.761000000000000e+03	1.435000000000000e+03	1.553000000000000e+03	1.502000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85040	-1.869557499885559e-01	8.776802420616150e-01	1.507596850395203e+00	-1.012379884719849e+00	1.732530000000000e+06	1.023912668228149e+00	8.049449920654297e-01	6.870000000000000e+02	-1.000000000000000e+00	5.628000000000000e+03	-3.900000000000000e+01	1.500000000000000e+03	3.920000000000000e+02	1.761000000000000e+03	1.435000000000000e+03	1.553000000000000e+03	1.502000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85132	-2.564264535903931e-01	9.648535251617432e-01	1.394737124443054e+00	-9.166929125785828e-01	1.732622000000000e+06	1.117690205574036e+00	9.315539002418518e-01	6.870000000000000e+02	-1.000000000000000e+00	5.628000000000000e+03	-3.900000000000000e+01	1.500000000000000e+03	3.920000000000000e+02	1.761000000000000e+03	1.435000000000000e+03	1.553000000000000e+03	1.502000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85221	-3.132028281688690e-01	9.006907939910889e-01	1.295589089393616e+00	-6.439546942710876e-01	1.732711000000000e+06	1.216723680496216e+00	7.852098941802979e-01	6.870000000000000e+02	-1.000000000000000e+00	5.628000000000000e+03	-3.900000000000000e+01	1.500000000000000e+03	3.920000000000000e+02	1.761000000000000e+03	1.435000000000000e+03	1.553000000000000e+03	1.502000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85312	-3.557264208793640e-01	6.239174008369446e-01	1.212406873703003e+00	-5.936343073844910e-01	1.732802000000000e+06	1.308936595916748e+00	7.552798986434937e-01	6.870000000000000e+02	-1.000000000000000e+00	5.628000000000000e+03	-3.900000000000000e+01	1.500000000000000e+03	3.920000000000000e+02	1.761000000000000e+03	1.435000000000000e+03	1.553000000000000e+03	1.502000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85313	-3.557264208793640e-01	6.239174008369446e-01	1.212406873703003e+00	-5.936343073844910e-01	1.732802000000000e+06	1.308936595916748e+00	7.552798986434937e-01	6.870000000000000e+02	-1.000000000000000e+00	5.628000000000000e+03	-3.900000000000000e+01	1.500000000000000e+03	3.920000000000000e+02	1.758000000000000e+03	1.493000000000000e+03	1.553000000000000e+03	1.501000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85345	-3.557264208793640e-01	6.239174008369446e-01	1.212406873703003e+00	-5.936343073844910e-01	1.732802000000000e+06	1.308936595916748e+00	7.552798986434937e-01	6.870000000000000e+02	-1.000000000000000e+00	7.656000000000000e+03	-4.140000000000000e+02	1.491000000000000e+03	3.270000000000000e+02	1.758000000000000e+03	1.493000000000000e+03	1.553000000000000e+03	1.501000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85404	-3.887389600276947e-01	4.760972261428833e-01	1.126649379730225e+00	-6.733583807945251e-01	1.732894000000000e+06	1.383000016212463e+00	5.197291970252991e-01	6.870000000000000e+02	-1.000000000000000e+00	7.656000000000000e+03	-4.140000000000000e+02	1.491000000000000e+03	3.270000000000000e+02	1.758000000000000e+03	1.493000000000000e+03	1.553000000000000e+03	1.501000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85497	-4.031662046909332e-01	3.804737925529480e-01	1.040873646736145e+00	-7.513935565948486e-01	1.732987000000000e+06	1.443645119667053e+00	3.808800280094147e-01	6.870000000000000e+02	-1.000000000000000e+00	7.656000000000000e+03	-4.140000000000000e+02	1.491000000000000e+03	3.270000000000000e+02	1.758000000000000e+03	1.493000000000000e+03	1.553000000000000e+03	1.501000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85589	-4.119914174079895e-01	3.304513394832611e-01	9.398201704025269e-01	-8.806495070457458e-01	1.733079000000000e+06	1.497459530830383e+00	3.293255865573883e-01	6.870000000000000e+02	-1.000000000000000e+00	7.656000000000000e+03	-4.140000000000000e+02	1.491000000000000e+03	3.270000000000000e+02	1.758000000000000e+03	1.493000000000000e+03	1.553000000000000e+03	1.501000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85680	-4.121874868869781e-01	2.869559526443481e-01	8.443006277084351e-01	-8.000207543373108e-01	1.733170000000000e+06	1.541307926177979e+00	1.496884822845459e-01	6.870000000000000e+02	-1.000000000000000e+00	7.656000000000000e+03	-4.140000000000000e+02	1.491000000000000e+03	3.270000000000000e+02	1.758000000000000e+03	1.493000000000000e+03	1.553000000000000e+03	1.501000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85687	-4.121874868869781e-01	2.869559526443481e-01	8.443006277084351e-01	-8.000207543373108e-01	1.733170000000000e+06	1.541307926177979e+00	1.496884822845459e-01	6.870000000000000e+02	-1.000000000000000e+00	7.656000000000000e+03	-4.140000000000000e+02	1.491000000000000e+03	3.270000000000000e+02	1.696000000000000e+03	1.474000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85701	-4.121874868869781e-01	2.869559526443481e-01	8.443006277084351e-01	-8.000207543373108e-01	1.733170000000000e+06	1.541307926177979e+00	1.496884822845459e-01	6.870000000000000e+02	-1.000000000000000e+00	8.877000000000000e+03	-6.450000000000000e+02	1.430000000000000e+03	2.380000000000000e+02	1.696000000000000e+03	1.474000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85772	-3.932597339153290e-01	2.574527263641357e-01	7.744801044464111e-01	-3.689956963062286e-01	1.733262000000000e+06	1.569439053535461e+00	-1.992438137531281e-01	6.870000000000000e+02	-1.000000000000000e+00	8.877000000000000e+03	-6.450000000000000e+02	1.430000000000000e+03	2.380000000000000e+02	1.696000000000000e+03	1.474000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85861	-3.539241254329681e-01	1.260100603103638e-01	7.649368047714233e-01	-1.490162312984467e-01	1.733351000000000e+06	1.557591676712036e+00	-5.100467205047607e-01	6.870000000000000e+02	-1.000000000000000e+00	8.877000000000000e+03	-6.450000000000000e+02	1.430000000000000e+03	2.380000000000000e+02	1.696000000000000e+03	1.474000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
85952	-3.189882338047028e-01	1.258626580238342e-02	7.491189837455750e-01	-3.190996646881104e-01	1.733442000000000e+06	1.533737778663635e+00	-4.196689426898956e-01	6.870000000000000e+02	-1.000000000000000e+00	8.877000000000000e+03	-6.450000000000000e+02	1.430000000000000e+03	2.380000000000000e+02	1.696000000000000e+03	1.474000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
86027	-3.189882338047028e-01	1.258626580238342e-02	7.491189837455750e-01	-3.190996646881104e-01	1.733442000000000e+06	1.533737778663635e+00	-4.196689426898956e-01	6.870000000000000e+02	-1.000000000000000e+00	8.877000000000000e+03	-6.450000000000000e+02	1.430000000000000e+03	2.380000000000000e+02	1.523000000000000e+03	1.496000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
86045	-2.863161265850067e-01	7.967634499073029e-02	7.398006916046143e-01	-7.745554298162460e-02	1.733535000000000e+06	1.509793639183044e+00	-4.912445843219757e-01	6.870000000000000e+02	-1.000000000000000e+00	8.877000000000000e+03	-6.450000000000000e+02	1.430000000000000e+03	2.380000000000000e+02	1.523000000000000e+03	1.496000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
86056	-2.863161265850067e-01	7.967634499073029e-02	7.398006916046143e-01	-7.745554298162460e-02	1.733535000000000e+06	1.509793639183044e+00	-4.912445843219757e-01	6.870000000000000e+02	-1.000000000000000e+00	8.632000000000000e+03	-7.570000000000000e+02	1.331000000000000e+03	6.600000000000000e+01	1.523000000000000e+03	1.496000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
86138	-2.548509538173676e-01	1.478189080953598e-01	7.301182150840759e-01	-2.360580116510391e-01	1.733628000000000e+06	1.494868278503418e+00	-2.696979045867920e-01	6.870000000000000e+02	-1.000000000000000e+00	8.632000000000000e+03	-7.570000000000000e+02	1.331000000000000e+03	6.600000000000000e+01	1.523000000000000e+03	1.496000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
86228	-2.300740182399750e-01	3.474920094013214e-01	6.921063661575317e-01	-5.091270208358765e-01	1.733718000000000e+06	1.502748131752014e+00	-4.472404345870018e-02	6.870000000000000e+02	-1.000000000000000e+00	8.632000000000000e+03	-7.570000000000000e+02	1.331000000000000e+03	6.600000000000000e+01	1.523000000000000e+03	1.496000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
86320	-2.037491649389267e-01	3.986996114253998e-01	6.265154480934143e-01	-6.516820192337036e-01	1.733810000000000e+06	1.536602139472961e+00	1.916102617979050e-01	6.870000000000000e+02	-1.000000000000000e+00	8.632000000000000e+03	-7.570000000000000e+02	1.331000000000000e+03	6.600000000000000e+01	1.523000000000000e+03	1.496000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
86400	-2.037491649389267e-01	3.986996114253998e-01	6.265154480934143e-01	-6.516820192337036e-01	1.733810000000000e+06	1.536602139472961e+00	1.916102617979050e-01	6.870000000000000e+02	-1.000000000000000e+00	9.071000000000000e+03	-1.707000000000000e+03	3.470000000000000e+02	-3.470000000000000e+02	1.523000000000000e+03	1.496000000000000e+03	1.553000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
86402	-2.037491649389267e-01	3.986996114253998e-01	6.265154480934143e-01	-6.516820192337036e-01	1.733810000000000e+06	1.536602139472961e+00	1.916102617979050e-01	6.870000000000000e+02	-1.000000000000000e+00	9.071000000000000e+03	-1.707000000000000e+03	3.470000000000000e+02	-3.470000000000000e+02	1.680000000000000e+03	1.495000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
86413	-1.941514164209366e-01	3.935622870922089e-01	5.401030182838440e-01	-7.954362630844116e-01	1.733903000000000e+06	1.591339588165283e+00	4.985391795635223e-01	6.870000000000000e+02	-1.000000000000000e+00	9.071000000000000e+03	-1.707000000000000e+03	3.470000000000000e+02	-3.470000000000000e+02	1.680000000000000e+03	1.495000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	5.010000000000000e+02	1.110000000000000e+04
86461	-1.941514164209366e-01	3.935622870922089e-01	5.401030182838440e-01	-7.954362630844116e-01	1.733903000000000e+06	1.591339588165283e+00	4.985391795635223e-01	6.870000000000000e+02	-1.000000000000000e+00	9.071000000000000e+03	-1.707000000000000e+03	3.470000000000000e+02	-3.470000000000000e+02	1.680000000000000e+03	1.495000000000000e+03	1.554000000000000e+03	1.500000000000000e+03	4.900000000000000e+02	1.110200000000000e+04
